Priority,Start_ISO,Is_Weekend,Duration_Min,Priority_Level,Component_Type,Pseudo_Description
Minor,2025-08-01T12:21:00,False,4.017,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_47> | <test_47> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T12:21:00,False,4.983,1,host,[TYPE]=<component_1> [NAME]=<component_name_66> [TEST]=<test_21> | <test_21> on <component_name_66>
Minor,2025-08-01T12:21:00,False,4.983,1,host,[TYPE]=<component_1> [NAME]=<component_name_65> [TEST]=<test_21> | <test_21> on <component_name_65>
Major,2025-08-01T12:21:00,False,11.167,2,aws cloud,[TYPE]=<component_9> [NAME]=<component_name_1322> [TEST]=<test_UNK> | Active TCP connections are high for load balancer app/flexcube-loadbalancer-prod1/dd97bd39a3f8c9b6 of <component_name_1322> Cloud <component_name_1322>
Minor,2025-08-01T12:20:00,False,10.367,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_41> | <test_41> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T12:20:00,False,7.017,1,resource,[TYPE]=<component_8> [NAME]=<component_name_24> [TEST]=<test_28> | <test_28> {<component_name_24>}
Critical,2025-08-01T12:20:00,False,5.283,3,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_44> | <test_44> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T12:20:00,False,7.05,1,resource,[TYPE]=<component_8> [NAME]=<component_name_25> [TEST]=<test_28> | <test_28> {<component_name_25>}
Minor,2025-08-01T12:19:00,False,5.0,1,UNK,[TYPE]=<component_type_UNK> [NAME]=<component_name_UNK> [TEST]=<test_UNK> | Few global groups has been changed
Minor,2025-08-01T12:19:00,False,5.0,1,UNK,[TYPE]=<component_type_UNK> [NAME]=<component_name_UNK> [TEST]=<test_UNK> | Few members has been added to the global group
Minor,2025-08-01T12:19:00,False,9.517,1,resource,[TYPE]=<component_8> [NAME]=<component_name_24> [TEST]=<test_28> | <test_28> {<component_name_24>}
Minor,2025-08-01T12:19:00,False,7.917,1,aws cloud,[TYPE]=<component_9> [NAME]=<component_name_119> [TEST]=<test_25> | <test_25> from <component_9> <component_name_119>
Minor,2025-08-01T12:19:00,False,9.583,1,resource,[TYPE]=<component_8> [NAME]=<component_name_25> [TEST]=<test_28> | <test_28> {<component_name_25>}
Minor,2025-08-01T12:19:00,False,3.25,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_5> | Elapsed time of <component_name_1> job is high on <component_name_1> Database <component_name_1>
Major,2025-08-01T12:19:00,False,9.35,2,host,[TYPE]=<component_1> [NAME]=<component_name_3> [TEST]=<test_19> | <test_19> drive of <component_name_3>
Minor,2025-08-01T12:19:00,False,9.267,1,host,[TYPE]=<component_1> [NAME]=<component_name_3> [TEST]=<test_20> | <test_20> drive of <component_name_3>
Major,2025-08-01T12:18:00,False,5.167,2,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_253> | <test_253> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T12:18:00,False,4.583,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_1> | <test_1> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T12:18:00,False,75.0,1,resource,[TYPE]=<component_8> [NAME]=<component_name_1307> [TEST]=<test_23> | <test_23> {<component_name_1307>}
Minor,2025-08-01T12:18:00,False,24.983,1,resource,[TYPE]=<component_8> [NAME]=<component_name_1341> [TEST]=<test_23> | <test_23> {<component_name_1341>}
Minor,2025-08-01T12:18:00,False,75.0,1,resource,[TYPE]=<component_8> [NAME]=<component_name_1320> [TEST]=<test_23> | <test_23> {<component_name_1320>}
Minor,2025-08-01T12:18:00,False,80.0,1,resource,[TYPE]=<component_8> [NAME]=<component_name_1306> [TEST]=<test_23> | <test_23> {<component_name_1306>}
Minor,2025-08-01T12:18:00,False,24.983,1,resource,[TYPE]=<component_8> [NAME]=<component_name_1319> [TEST]=<test_23> | <test_23> {<component_name_1319>}
Minor,2025-08-01T12:18:00,False,75.0,1,resource,[TYPE]=<component_8> [NAME]=<component_name_1304> [TEST]=<test_23> | <test_23> {<component_name_1304>}
Minor,2025-08-01T12:18:00,False,75.0,1,resource,[TYPE]=<component_8> [NAME]=<component_name_1305> [TEST]=<test_23> | <test_23> {<component_name_1305>}
Minor,2025-08-01T12:17:00,False,3.5,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_4> | <test_4> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T12:17:00,False,10.517,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_248> | <test_248> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T12:17:00,False,26.4,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_211> | <test_211> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T12:17:00,False,960.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_254> | <test_254> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T12:17:00,False,261.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_7> | There are many waiting containers in pod <component_name_4> of namespace amazon-guardduty on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T12:17:00,False,26.4,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_212> | There are many waiting containers in pod <component_name_4> of namespace zipkin on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T12:17:00,False,5.167,1,host,[TYPE]=<component_1> [NAME]=<component_name_19> [TEST]=<test_21> | <test_21> on <component_name_19>
Minor,2025-08-01T12:17:00,False,3.083,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_59> | <test_59> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T12:17:00,False,3.1,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_37> | <test_37> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T12:16:00,False,3.417,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_47> | <test_47> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T12:16:00,False,4.917,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_34> | <test_34> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T12:16:00,False,4.917,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_1> | <test_1> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T12:15:00,False,5.25,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_32> | <test_32> on <component_name_1> Cluster <component_name_1>
Minor,2025-08-01T12:15:00,False,118.0,1,resource,[TYPE]=<component_8> [NAME]=<component_name_647> [TEST]=<test_255> | High outgoing traffic from <component_name_647> {<component_name_647>}
Minor,2025-08-01T12:15:00,False,118.0,1,resource,[TYPE]=<component_8> [NAME]=<component_name_643> [TEST]=<test_255> | High outgoing traffic from <component_name_643> {<component_name_643>}
Minor,2025-08-01T12:15:00,False,217.0,1,resource,[TYPE]=<component_8> [NAME]=<component_name_643> [TEST]=<test_256> | <test_256> {<component_name_643>}
Minor,2025-08-01T12:15:00,False,218.0,1,resource,[TYPE]=<component_8> [NAME]=<component_name_647> [TEST]=<test_256> | <test_256> {<component_name_647>}
Critical,2025-08-01T12:14:00,False,31.7,3,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_44> | <test_44> on <component_name_4> Cluster <component_name_4>
Major,2025-08-01T12:14:00,False,52.1,2,host,[TYPE]=<component_1> [NAME]=<component_name_93> [TEST]=<test_126> | <test_126> drive of <component_name_93>
Critical,2025-08-01T12:14:00,False,5.417,3,resource,[TYPE]=<component_8> [NAME]=<component_name_672> [TEST]=<test_242> | <test_242> {<component_name_672>}
Minor,2025-08-01T12:14:00,False,9.917,1,oracle database,[TYPE]=<component_13> [NAME]=<component_name_1> [TEST]=<test_UNK> | Many recent ORA-16038 errors in the Alert Log of <component_name_1> Database <component_name_1>
Minor,2025-08-01T12:14:00,False,9.933,1,resource,[TYPE]=<component_8> [NAME]=<component_name_25> [TEST]=<test_73> | <test_73> {<component_name_25>}
Minor,2025-08-01T12:13:00,False,13.95,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_22> | There are many waiting containers in pod <component_name_4> of namespace javaic on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T12:13:00,False,2.683,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_4> | <test_4> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T12:12:00,False,2.767,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_59> | <test_59> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T12:12:00,False,2.817,1,host,[TYPE]=<component_1> [NAME]=<component_name_1> [TEST]=<test_37> | <test_37> on <component_name_1> Database <component_name_1>
Minor,2025-08-01T12:12:00,False,10.6,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_216> | <test_216> on <component_name_4> Cluster <component_name_4>
Major,2025-08-01T12:12:00,False,5.267,2,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_248> | <test_248> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T12:12:00,False,5.267,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_14> | <test_14> on <component_name_4> Cluster <component_name_4>
Minor,2025-08-01T12:12:00,False,136.0,1,host,[TYPE]=<component_1> [NAME]=<component_name_4> [TEST]=<test_121> | There are many waiting containers in pod <component_name_4> of namespace amazon-guardduty on <component_name_4> Cluster <component_name_4>
